"ID","log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","parentspecies","C.C..non.aromatic.","C.C.C.O.in.non.aromatic.ring","hydroxyl..alkyl.","aldehyde","ketone","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","aromatic.hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester"
277,-7.1533706806671,328.039023824,34,8,12,2,2,426,40,"apin",0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
279,-9.26094996156649,263.064116376,31,9,8,1,2,317,40,"apin",0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0
280,-3.80093697461034,222.99643074,20,5,9,1,3,65,8,"toluene",0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0
281,-6.47065145298846,226.068867408,29,7,8,0,4,1,1,"apin",0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
282,-5.41278117556235,221.017166184,22,6,8,1,2,100,32,"toluene",0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
283,-6.25297700689907,196.021917216,21,5,8,0,3,206,40,"toluene",0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
284,0.486213687181718,191.0066015,18,5,7,1,1,26,14,"toluene",0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0
285,-10.8540860197109,249.012080804,24,7,9,1,3,285,40,"toluene",1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0
287,-3.06246813591247,266.98625998,23,6,11,1,2,31,7,"toluene",0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
288,1.52849394309493,237.048466312,27,7,8,1,1,52,22,"apin",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
289,-4.24705097903293,253.006995424,24,6,10,1,2,64,40,"toluene",0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
290,-12.375184898329,315.007389348,30,7,13,1,4,824,5,"toluene",0,0,1,2,0,0,0,1,1,0,0,0,0,3,0,0
291,-5.31125960148194,261.08485182,33,10,7,1,2,38,13,"apin",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
292,-5.05122641800607,324.080494712,38,10,10,2,1,288,40,"decane",0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
293,-4.05197243011458,266.111400916,36,9,7,2,1,144,40,"decane",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
294,-10.6017374431525,234.001181772,22,7,9,0,3,88,2,"toluene",0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
296,-5.54780107949338,279.059030996,32,9,9,1,2,59,28,"apin",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
297,-4.09652141799063,166.011352532,17,4,7,0,3,61,21,"toluene",0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0
298,-12.7392118774793,299.012474728,29,7,12,1,4,227,2,"toluene",0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,0
299,-8.73156408355274,220.021917216,23,7,8,0,3,377,10,"toluene",0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0
300,-7.2390560940389,298.97608922,25,6,13,1,3,102,9,"toluene",0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0
301,-9.53250315602767,326.096144776,40,10,10,2,2,381,40,"decane",0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0
302,-4.72531860416248,314.02337376,31,7,12,2,2,304,40,"apin",0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
303,-6.51243665990367,311.085245744,38,10,10,1,3,675,40,"apin",0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0
304,-5.11549540675635,253.006995424,24,6,10,1,3,97,9,"toluene",0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0
306,-1.37456352214757,193.022251564,20,5,7,1,1,77,40,"apin",0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
307,-6.10885612060768,361.971732112,30,6,16,2,2,601,40,"toluene",0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
308,-12.8173616462051,222.001181772,21,6,9,0,3,309,40,"toluene",1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0
309,-4.44045012207217,357.976817492,30,7,15,2,2,96,29,"toluene",0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
312,-5.09130060271824,294.069930028,34,9,9,2,1,76,38,"apin",0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
313,-5.19739587214474,218.115423676,33,10,5,0,2,296,40,"decane",0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
314,-3.28236698757859,313.986988252,27,6,13,2,2,220,40,"toluene",0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
315,-15.9166936028307,287.012474728,28,6,12,1,5,73,2,"toluene",0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0
316,-1.81697571404831,306.069930028,35,10,9,2,0,47,40,"decane",0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
318,-7.52974988915632,210.99643074,19,4,9,1,4,242,3,"toluene",0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0
320,-0.857626984134641,208.980780676,17,4,9,1,1,50,28,"toluene",0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
321,-4.93679331227342,253.043380932,28,7,9,1,2,347,40,"apin",0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
322,-3.95210792502009,357.976817492,30,7,15,2,2,502,40,"toluene",0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0
324,-8.35445314739582,271.017560108,27,6,11,1,5,112,5,"toluene",0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0
325,-10.18873768522,284.996824664,26,6,12,1,4,842,31,"toluene",0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0
326,-8.05209707183866,281.001910044,26,7,11,1,2,249,40,"toluene",0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0
329,-3.2025728192605,341.981902872,29,7,14,2,1,345,40,"toluene",0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0
331,-3.53380335046262,178.084123548,26,7,5,0,2,95,40,"apin",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
333,-5.4275304463626,269.001910044,25,6,11,1,3,259,7,"toluene",0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0
336,-6.34498887953164,206.079038168,28,8,6,0,2,216,40,"apin",0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
338,-9.61178942349429,309.06959568,36,10,10,1,2,643,40,"decane",0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0
339,-7.47785577658059,249.012080804,24,7,9,1,2,208,40,"toluene",1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
340,-14.0036501023815,283.017560108,28,7,11,1,5,602,14,"toluene",0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0
341,-3.13168919605424,269.001910044,25,6,11,1,2,257,40,"toluene",0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
344,-1.68181256436388,221.017166184,22,6,8,1,1,16,15,"toluene",1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
345,-8.57892544447313,308.085580092,37,10,9,2,1,312,40,"decane",0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
348,-11.8854630022671,234.110338296,34,10,6,0,3,1005,40,"decane",0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0
349,-9.81477230848676,284.996824664,26,6,12,1,4,327,6,"toluene",0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
351,-4.28017838706018,231.00151612,21,7,8,1,1,13,7,"toluene",0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2
353,-8.50894382296674,206.04265266,24,7,7,0,3,328,27,"apin",0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
355,-3.73709713679468,190.011352532,19,6,7,0,2,26,8,"toluene",0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
356,-4.21975500917219,250.99134536,22,6,10,1,1,162,40,"toluene",0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0
358,-2.758964060592,234.99643074,21,6,9,1,1,49,26,"toluene",1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
360,1.84933914769397,191.0066015,18,5,7,1,0,19,19,"toluene",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
361,-6.44067781868911,266.98625998,23,6,11,1,2,38,8,"toluene",0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0
362,-3.74889686652597,281.001910044,26,7,11,1,1,124,40,"toluene",0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
363,-5.5706887613763,233.017166184,23,7,8,1,2,178,40,"toluene",0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
364,-7.98719346979902,299.012474728,29,7,12,1,3,316,10,"toluene",0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0
365,-6.27995501791702,328.002638316,30,7,13,2,2,423,40,"toluene",0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0
367,-5.60861557596988,270.069930028,32,7,9,2,2,335,40,"decane",0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
368,-8.87672621360605,236.016831836,24,7,9,0,4,45,3,"toluene",1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
369,-12.0582756258268,271.017560108,27,6,11,1,5,771,1,"toluene",0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,0
370,-11.8326888800915,264.084517472,34,10,8,0,3,1142,40,"apin",0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0
371,-2.34944716947682,250.99134536,22,6,10,1,2,134,40,"toluene",0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
372,-2.60076734121106,241.006995424,23,5,10,1,3,201,6,"toluene",0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
375,-7.95474649698118,313.986988252,27,6,13,2,4,212,4,"toluene",0,0,3,2,0,0,0,0,0,2,0,0,1,1,0,0
376,-4.09873409995031,341.981902872,29,7,14,2,2,212,40,"toluene",0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
377,-10.276281675056,283.017560108,28,7,11,1,3,1114,40,"apin",0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0
378,4.77909338636616,149.032422324,17,4,5,1,0,3,3,"decane",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
379,-4.83975870334153,237.048466312,27,7,8,1,2,53,24,"apin",0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
380,-6.39725080935454,206.079038168,28,8,6,0,2,318,40,"decane",0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
382,-5.94497843031387,314.059759268,35,8,11,2,2,424,40,"apin",0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
383,-8.32660866386694,281.001910044,26,7,11,1,3,327,18,"toluene",0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
385,-2.21525337707113,297.992073632,26,6,12,2,1,247,40,"toluene",0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0
389,-8.34375369775813,312.991739284,28,7,13,1,3,345,40,"toluene",0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
392,-1.79458423640498,267.022645488,27,7,10,1,2,143,22,"apin",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
393,-8.78716121127684,196.058302724,25,6,7,0,4,422,1,"apin",0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
394,-7.65772190268717,134.021523292,15,4,5,0,3,32,5,"toluene",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
395,-9.24973722590296,281.07468106,34,9,9,1,2,431,40,"apin",0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0
396,-4.82922364792128,297.06959568,35,9,10,1,2,63,12,"apin",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
397,-7.50222701800858,180.063388104,24,6,6,0,3,471,40,"apin",0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
398,-3.44490316521032,236.016831836,24,7,9,0,3,278,15,"toluene",0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0
400,-5.3036753123199,263.100501884,35,10,7,1,2,93,37,"apin",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
401,-5.11390580710263,237.048466312,27,7,8,1,2,147,8,"decane",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
402,-3.36735280596131,150.016437912,16,4,6,0,2,46,11,"toluene",0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
403,-5.81993160355921,270.9811746,23,5,12,1,3,387,22,"toluene",0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
404,1.87005274943344,297.992073632,26,6,12,2,2,271,15,"toluene",0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0
405,-0.194833738192218,217.131408088,34,10,4,1,0,14,14,"decane",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
407,-2.69712496399429,188.068473484,25,8,5,0,1,80,40,"decane",0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
411,-7.13044930755412,266.98625998,23,6,11,1,3,139,17,"toluene",0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0
416,-7.59378674733329,326.059759268,36,9,11,2,2,450,40,"apin",0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0
417,-8.37516487896887,210.001181772,20,5,9,0,4,547,20,"toluene",1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0
418,-3.26237372831639,265.006995424,25,7,10,1,2,82,15,"toluene",0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
419,-2.58227461686294,150.016437912,16,4,6,0,2,95,23,"toluene",0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
420,-14.0283018192262,315.007389348,30,7,13,1,5,562,18,"toluene",0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0
421,-6.8462183052212,235.069201756,29,8,7,1,2,353,40,"apin",0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
422,0.539542526870952,295.976423568,24,6,12,2,0,13,13,"toluene",0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0
423,-7.12774781806855,188.032087976,21,7,6,0,2,7,1,"toluene",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
425,-3.43954921186419,253.043380932,28,7,9,1,2,172,9,"apin",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
426,-11.7265683611454,299.012474728,29,7,12,1,5,475,40,"toluene",0,0,2,0,0,2,0,0,0,1,0,0,1,1,0,0
427,-6.74823504887648,296.049194584,32,8,10,2,1,120,22,"decane",0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
428,-9.07564311178165,281.001910044,26,7,11,1,3,261,2,"toluene",0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0
429,-0.969709870733653,327.966252808,26,6,14,2,1,269,40,"toluene",0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
430,-5.56031174238206,283.017560108,28,7,11,1,3,248,27,"toluene",0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
431,-10.4452537710589,312.007723696,29,7,12,2,3,317,40,"toluene",0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0
432,-5.08859744147547,265.006995424,25,7,10,1,3,151,13,"toluene",0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1
433,-8.25235692315563,248.089602852,33,10,7,0,2,412,40,"apin",0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0
434,-6.75516295604565,235.032816248,25,7,8,1,2,299,40,"apin",0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
435,3.57497812495277,134.980386752,10,2,6,1,1,3,3,"toluene",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
436,-4.92897094968045,188.032087976,21,7,6,0,2,55,2,"toluene",0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0
437,-1.84147402047046,282.9811746,24,6,12,1,3,256,8,"toluene",0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0
438,-2.1299160612976,327.966252808,26,6,14,2,1,197,40,"toluene",0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
440,-9.87131689342113,212.016831836,22,5,9,0,4,576,40,"toluene",0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0
442,0.101258226253455,202.011352532,20,7,7,0,1,3,1,"toluene",0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0
443,-4.55554872810089,253.006995424,24,6,10,1,2,107,32,"toluene",1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
444,-7.78989646088787,312.991739284,28,7,13,1,3,387,14,"toluene",0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0
446,-3.45305555505353,262.99134536,23,7,10,1,1,16,9,"toluene",0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0
447,-8.53352296939106,253.116151948,36,9,7,1,3,614,40,"decane",0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
448,-2.95430221124119,294.9811746,25,7,12,1,1,68,27,"toluene",0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0
449,-8.78846396605795,282.9811746,24,6,12,1,3,156,12,"toluene",0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0
450,-8.60082311366908,192.027002596,21,6,7,0,3,133,17,"toluene",0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
451,-2.5966009350844,327.966252808,26,6,14,2,1,221,40,"toluene",0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0
452,-6.54400584647867,284.996824664,26,6,12,1,3,311,40,"toluene",0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0
454,2.15239174786808,223.032816248,24,6,8,1,2,40,15,"apin",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
455,-7.17539450750664,312.991739284,28,7,13,1,3,339,9,"toluene",0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0
456,-8.01473379397857,192.027002596,21,6,7,0,3,164,22,"toluene",0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
457,-5.2815516987493,312.044109204,33,8,11,2,2,69,22,"apin",0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
458,-2.83266366080981,341.981902872,29,7,14,2,2,408,13,"toluene",0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0
463,-1.40555933369186,295.976423568,24,6,12,2,1,81,40,"toluene",0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
464,-0.267665311852021,266.98625998,23,6,11,1,1,56,39,"toluene",0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0
466,-10.9889949112147,224.016831836,23,6,9,0,4,336,9,"toluene",0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0
468,-4.91615235010229,279.059030996,32,9,9,1,1,176,40,"decane",0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
469,-5.22261072688036,268.054279964,30,7,9,2,2,374,40,"decane",0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0
471,-8.76822421604422,283.017560108,28,7,11,1,4,602,1,"toluene",0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0
472,-7.99030706437201,297.992073632,26,6,12,2,3,246,23,"toluene",0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0
473,-0.228742881211909,239.064116376,29,7,8,1,2,61,4,"apin",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
475,-3.40591951598272,222.001181772,21,6,9,0,2,24,4,"toluene",0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0
476,-10.1596291057664,210.001181772,20,5,9,0,4,174,5,"toluene",0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
477,-1.60875853755692,162.016437912,17,5,6,0,1,29,19,"toluene",0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
479,-9.68537641296452,343.997552936,31,7,14,2,3,331,9,"toluene",0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0
481,-5.59521585658827,326.059759268,36,9,11,2,1,134,40,"apin",0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
483,-6.84806086111336,267.022645488,27,7,10,1,3,338,13,"apin",0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
484,-5.72150811236625,293.997159012,26,7,11,2,2,21,13,"toluene",0,0,2,0,2,0,0,0,1,1,0,0,1,0,0,0
485,-9.26197332711775,238.068867408,30,8,8,0,3,471,40,"apin",0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0
486,-2.33286829806335,281.997159012,25,6,11,2,1,42,26,"toluene",0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
487,-6.60564199610227,296.012809076,28,7,11,2,3,75,4,"toluene",1,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0
488,-1.34231434231528,312.007723696,29,7,12,2,1,64,32,"apin",0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
489,-6.86572073478349,295.053945616,33,9,10,1,2,438,40,"apin",0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
490,-6.54448104710049,278.98625998,24,7,11,1,2,159,40,"toluene",1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
493,-6.56035435984776,329.981902872,28,6,14,2,3,359,40,"toluene",0,0,2,1,0,0,0,1,1,0,0,1,0,1,0,0
496,-5.28547129371202,281.001910044,26,7,11,1,2,72,15,"toluene",1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
497,-5.71756262906491,239.027730868,25,6,9,1,2,299,40,"apin",0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
498,-7.21394728803988,251.064116376,30,8,8,1,2,524,40,"decane",0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
499,-2.97327966868361,295.976423568,24,6,12,2,2,138,3,"toluene",0,0,2,1,2,0,0,1,2,0,0,0,0,0,0,0
501,-1.99327579634161,252.970609916,20,5,11,1,1,93,33,"toluene",0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0
502,-3.4574460008534,225.012080804,22,5,9,1,3,81,4,"toluene",0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0
505,-2.95142853733503,225.012080804,22,5,9,1,1,140,40,"toluene",0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
506,-9.37896671039569,284.996824664,26,6,12,1,4,339,31,"toluene",0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,0
508,-4.7207946255475,225.08485182,30,7,7,1,2,146,40,"decane",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
509,-8.06311599078358,232.094688232,32,10,6,0,2,215,40,"apin",1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
510,-9.43623837901908,239.027730868,25,6,9,1,3,641,40,"apin",0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
511,-5.28441397184771,331.997552936,30,6,14,2,3,801,40,"toluene",0,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0
513,-8.74275772652819,279.059030996,32,9,9,1,2,450,40,"apin",0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
518,-5.70247593191477,263.064116376,31,9,8,1,1,220,40,"decane",0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0
519,-0.553549558494462,160.996036816,14,4,6,1,1,12,8,"toluene",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
521,-4.10311868344673,234.001181772,22,7,9,0,2,133,24,"toluene",0,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0
525,-0.563756198369784,207.00151612,19,5,8,1,2,43,4,"toluene",0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
526,-3.02120074549629,311.971338188,25,6,13,2,1,35,21,"toluene",1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
527,-4.7785017952458,357.976817492,30,7,15,2,2,414,40,"toluene",0,0,1,0,1,0,2,0,1,0,0,1,0,1,0,0
528,-5.91524654972539,257.001910044,24,5,11,1,4,527,40,"toluene",0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0
529,-9.23170936043288,283.017560108,28,7,11,1,3,327,19,"toluene",0,0,1,1,1,0,0,1,1,0,0,0,0,2,0,0
530,-6.65252144989648,328.002638316,30,7,13,2,3,234,3,"toluene",0,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0
531,-11.0625495014178,179.990617088,16,4,8,0,3,19,3,"toluene",0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
532,-2.63437125766918,292.054279964,32,9,9,2,0,75,40,"apin",0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0
534,-5.82156187454572,281.997159012,25,6,11,2,2,250,40,"toluene",0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
535,-8.91760493283484,224.016831836,23,6,9,0,3,274,40,"toluene",0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0
536,-9.15032148249476,284.996824664,26,6,12,1,4,278,19,"toluene",0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
537,-7.5705037321833,270.9811746,23,5,12,1,3,154,7,"toluene",0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
538,-2.73904112606438,250.99134536,22,6,10,1,2,24,6,"toluene",0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0
539,2.67270230325735,176.990951436,15,4,7,1,0,7,7,"toluene",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
540,-3.59312903230756,269.997159012,24,5,11,2,2,104,13,"toluene",0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0
541,-4.80033094155991,296.996824664,27,7,12,1,3,501,5,"toluene",0,0,2,0,3,0,0,0,0,0,0,1,0,1,0,0
542,-1.12130855378667,148.037173356,18,5,5,0,2,95,32,"toluene",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
543,0.146549501474877,312.007723696,29,7,12,2,0,83,40,"apin",0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
544,-2.73377490236646,219.00151612,20,6,8,1,1,50,25,"toluene",0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0
545,-1.98588366206018,312.007723696,29,7,12,2,0,80,40,"apin",0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0
546,-6.36564707992885,297.992073632,26,6,12,2,2,231,40,"toluene",0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0
547,-6.77753269151744,322.064844648,36,10,10,2,1,366,40,"apin",0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0
548,2.82003904726675,175.01168688,17,5,6,1,1,6,2,"toluene",0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
550,-4.65068834309185,253.006995424,24,6,10,1,2,412,40,"toluene",0,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0
551,-12.6979300034542,236.016831836,24,7,9,0,4,315,29,"toluene",0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0
553,-1.67003759027859,234.99643074,21,6,9,1,3,9,4,"toluene",0,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0
554,-7.65994813331895,222.001181772,21,6,9,0,3,155,5,"toluene",0,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0
555,-7.02111776731721,219.985531708,19,6,9,0,2,153,31,"toluene",0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0
556,-2.32685247184277,238.99134536,21,5,10,1,1,159,14,"toluene",0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0
557,-5.66459563579575,300.007723696,28,6,12,2,2,469,40,"toluene",0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0
558,-8.26986112256808,224.016831836,23,6,9,0,4,330,27,"toluene",0,0,2,1,1,0,0,1,0,0,0,0,0,2,0,0
561,-8.68069568383502,263.064116376,31,9,8,1,2,111,40,"apin",0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
