ID,log_pSat_Pa,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
226,-5.863190515014608,281.00191004400006,26,7,11,1,2,474.0,40.0,toluene,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
228,-2.17949384428986,296.012809076,28,7,11,2,2,217.0,24.0,toluene,0,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0
230,-5.6432417385508105,246.99643074,22,7,9,1,1,32.0,17.0,toluene,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
231,-9.39468378996607,240.01174645600005,24,6,10,0,5,197.0,9.0,toluene,0,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0
232,-5.122529303549993,175.99570246800002,16,5,7,0,2,21.0,7.0,toluene,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0
233,-4.842174242964616,178.01135253200002,18,5,7,0,3,62.0,10.0,toluene,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
234,-9.489484296268305,235.069201756,29,8,7,1,2,531.0,40.0,decane,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
235,-5.073584752141158,235.032816248,25,7,8,1,2,218.0,40.0,apin,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
236,-4.394082482168736,306.069930028,35,10,9,2,1,10.0,4.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
237,-4.8707223400058535,269.001910044,25,6,11,1,3,307.0,7.0,toluene,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0
238,-2.914067678665209,215.990617088,19,7,8,0,1,25.0,12.0,toluene,1,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0
239,-2.2886160623726655,222.073952788,29,8,7,0,3,96.0,12.0,apin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
240,-5.0003110326712745,209.053551692,25,6,7,1,2,262.0,40.0,decane,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
241,-4.865021406885746,266.98625998,23,6,11,1,2,125.0,28.0,toluene,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
242,-4.992884961933963,250.99134536000005,22,6,10,1,2,39.0,3.0,toluene,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0
244,-6.543495888415925,370.0495885079999,39,10,13,2,2,733.0,40.0,apin,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0
245,-5.561639641184959,237.012080804,23,6,9,1,3,213.0,10.0,toluene,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0
246,-5.416045586536941,223.069201756,28,7,7,1,2,281.0,40.0,decane,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
247,-4.563394368589578,310.02845914,31,8,11,2,1,144.0,40.0,decane,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0
248,-3.8211508761776347,176.032087976,20,6,6,0,2,44.0,13.0,toluene,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
249,-4.896558139925797,206.006267152,20,6,8,0,3,49.0,20.0,toluene,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
250,-4.225408511001873,237.012080804,23,6,9,1,2,215.0,40.0,toluene,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
252,-1.0928476736073933,311.971338188,25,6,13,2,1,91.0,39.0,toluene,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,0
253,-1.4839035670870149,282.03354452,29,7,10,2,0,53.0,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0
254,-11.106452620786044,254.02739652,27,7,10,0,4,199.0,8.0,toluene,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0
255,-0.5773476715121424,219.074287136,28,8,6,1,1,57.0,37.0,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
256,-1.0408036712369912,150.016437912,16,4,6,0,2,32.0,27.0,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
259,-2.444960400638638,250.99134536000005,22,6,10,1,1,156.0,40.0,toluene,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0
260,-5.553990322362317,206.04265266,24,7,7,0,3,151.0,26.0,apin,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0
261,-3.3868738649527113,220.058302724,27,8,7,0,2,85.0,36.0,apin,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
263,-2.8740942859377627,221.053551692,26,7,7,1,1,138.0,40.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
264,-0.5731380047377334,294.9811746,25,7,12,1,1,102.0,40.0,toluene,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0
266,-7.308677142226571,249.996096392,23,7,10,0,3,123.0,16.0,,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0
267,-5.960129915958485,263.064116376,31,9,8,1,1,150.0,40.0,apin,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0
268,-10.095504017191159,252.084517472,33,9,8,0,3,401.0,2.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
269,-7.34780727144373,246.99643074,22,7,9,1,3,7.0,5.0,toluene,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0
270,-6.481522868067126,282.9811746,24,6,12,1,3,398.0,40.0,toluene,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0
271,-7.353889767676247,293.07468106,35,10,9,1,2,235.0,14.0,apin,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
272,-4.87406947401066,296.049194584,32,8,10,2,2,141.0,40.0,apin,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0
273,-5.9259023833058695,283.017560108,28,7,11,1,3,694.0,19.0,toluene,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0
275,-10.23779334227043,220.021917216,23,7,8,0,3,84.0,6.0,toluene,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
276,-3.841892591097694,314.02337376,31,7,12,2,2,193.0,26.0,apin,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
277,-7.153370680667099,328.039023824,34,8,12,2,2,426.0,40.0,apin,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
278,-7.086887561057727,299.01247472800003,29,7,12,1,3,272.0,40.0,toluene,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0
279,-9.26094996156649,263.064116376,31,9,8,1,2,317.0,40.0,apin,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0
280,-3.8009369746103423,222.99643074,20,5,9,1,3,65.0,8.0,toluene,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0
281,-6.470651452988456,226.068867408,29,7,8,0,4,1.0,1.0,apin,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
282,-5.412781175562351,221.017166184,22,6,8,1,2,100.0,32.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
283,-6.252977006899067,196.021917216,21,5,8,0,3,206.0,40.0,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
284,0.486213687181718,191.0066015,18,5,7,1,1,26.0,14.0,toluene,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0
285,-10.85408601971093,249.012080804,24,7,9,1,3,285.0,40.0,toluene,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0
287,-3.062468135912473,266.98625998000006,23,6,11,1,2,31.0,7.0,toluene,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
288,1.528493943094932,237.048466312,27,7,8,1,1,52.0,22.0,apin,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
289,-4.247050979032931,253.006995424,24,6,10,1,2,64.0,40.0,toluene,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
290,-12.375184898328996,315.007389348,30,7,13,1,4,824.0,5.0,toluene,0,0,1,2,0,0,0,1,1,0,0,0,0,3,0,0
291,-5.311259601481945,261.08485182000004,33,10,7,1,2,38.0,13.0,apin,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
292,-5.051226418006068,324.080494712,38,10,10,2,1,288.0,40.0,decane,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
293,-4.051972430114583,266.11140091600004,36,9,7,2,1,144.0,40.0,decane,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
294,-10.601737443152476,234.001181772,22,7,9,0,3,88.0,2.0,toluene,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
295,-3.8914072061470915,187.995702468,17,6,7,0,2,4.0,3.0,toluene,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0
296,-5.547801079493376,279.05903099600005,32,9,9,1,2,59.0,28.0,apin,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
297,-4.096521417990627,166.011352532,17,4,7,0,3,61.0,21.0,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0
298,-12.739211877479347,299.012474728,29,7,12,1,4,227.0,2.0,toluene,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,0
299,-8.731564083552744,220.021917216,23,7,8,0,3,377.0,10.0,toluene,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0
300,-7.239056094038902,298.97608922,25,6,13,1,3,102.0,9.0,toluene,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0
301,-9.532503156027667,326.096144776,40,10,10,2,2,381.0,40.0,decane,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0
302,-4.725318604162478,314.0233737599999,31,7,12,2,2,304.0,40.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
303,-6.512436659903674,311.085245744,38,10,10,1,3,675.0,40.0,apin,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0
304,-5.115495406756348,253.006995424,24,6,10,1,3,97.0,9.0,toluene,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0
305,-2.2858998627216325,266.98625998,23,6,11,1,1,150.0,40.0,toluene,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
306,-1.3745635221475712,193.022251564,20,5,7,1,1,77.0,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
307,-6.108856120607676,361.9717321119999,30,6,16,2,2,601.0,40.0,toluene,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
308,-12.817361646205123,222.001181772,21,6,9,0,3,309.0,40.0,toluene,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0
309,-4.440450122072174,357.97681749199995,30,7,15,2,2,96.0,29.0,toluene,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
312,-5.09130060271824,294.069930028,34,9,9,2,1,76.0,38.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
313,-5.197395872144738,218.115423676,33,10,5,0,2,296.0,40.0,decane,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
314,-3.2823669875785932,313.98698825199995,27,6,13,2,2,220.0,40.0,toluene,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
315,-15.916693602830737,287.012474728,28,6,12,1,5,73.0,2.0,toluene,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0
316,-1.8169757140483134,306.069930028,35,10,9,2,0,47.0,40.0,decane,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
318,-7.529749889156324,210.99643074,19,4,9,1,4,242.0,3.0,toluene,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0
319,-4.31318404413833,307.976423568,25,7,12,2,1,27.0,9.0,toluene,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
320,-0.8576269841346406,208.980780676,17,4,9,1,1,50.0,28.0,toluene,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
321,-4.936793312273416,253.043380932,28,7,9,1,2,347.0,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
322,-3.9521079250200892,357.97681749199995,30,7,15,2,2,502.0,40.0,toluene,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0
324,-8.354453147395823,271.017560108,27,6,11,1,5,112.0,5.0,toluene,0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0
325,-10.188737685219984,284.996824664,26,6,12,1,4,842.0,31.0,toluene,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0
326,-8.052097071838661,281.001910044,26,7,11,1,2,249.0,40.0,toluene,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0
328,-6.3402561724866535,222.99643074,20,5,9,1,2,107.0,23.0,toluene,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
329,-3.202572819260504,341.9819028719999,29,7,14,2,1,345.0,40.0,toluene,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0
331,-3.533803350462624,178.084123548,26,7,5,0,2,95.0,40.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
332,-3.803084551905628,341.9819028719999,29,7,14,2,2,432.0,40.0,toluene,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0
333,-5.427530446362597,269.001910044,25,6,11,1,3,259.0,7.0,toluene,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0
335,-5.873556439750719,191.990617088,17,5,8,0,3,37.0,5.0,toluene,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0
336,-6.34498887953164,206.079038168,28,8,6,0,2,216.0,40.0,apin,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
337,-2.4859864436293577,311.97133818799995,25,6,13,2,1,192.0,40.0,toluene,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0
338,-9.611789423494294,309.06959568,36,10,10,1,2,643.0,40.0,decane,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0
339,-7.477855776580591,249.012080804,24,7,9,1,2,208.0,40.0,toluene,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
340,-14.00365010238146,283.017560108,28,7,11,1,5,602.0,14.0,toluene,0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0
341,-3.131689196054244,269.001910044,25,6,11,1,2,257.0,40.0,toluene,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
342,-7.970506853182018,312.007723696,29,7,12,2,3,453.0,23.0,toluene,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0
344,-1.6818125643638826,221.017166184,22,6,8,1,1,16.0,15.0,toluene,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
345,-8.578925444473134,308.085580092,37,10,9,2,1,312.0,40.0,decane,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
347,-5.133500212856389,237.121237328,35,9,6,1,2,233.0,40.0,decane,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
348,-11.885463002267086,234.110338296,34,10,6,0,3,1005.0,40.0,decane,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0
349,-9.814772308486758,284.996824664,26,6,12,1,4,327.0,6.0,toluene,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
351,-4.280178387060176,231.00151612,21,7,8,1,1,13.0,7.0,toluene,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2
353,-8.508943822966742,206.04265266,24,7,7,0,3,328.0,27.0,apin,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
354,-12.09494212547729,299.048860236,33,8,11,1,3,587.0,18.0,apin,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0
355,-3.737097136794684,190.011352532,19,6,7,0,2,26.0,8.0,toluene,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
356,-4.2197550091721885,250.99134536000005,22,6,10,1,1,162.0,40.0,toluene,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0
358,-2.758964060591996,234.99643074,21,6,9,1,1,49.0,26.0,toluene,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
359,-3.9346895561381654,324.044109204,34,9,11,2,1,228.0,40.0,apin,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
360,1.8493391476939747,191.0066015,18,5,7,1,0,19.0,19.0,toluene,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
361,-6.4406778186891085,266.98625998000006,23,6,11,1,2,38.0,8.0,toluene,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0
362,-3.748896866525974,281.00191004400006,26,7,11,1,1,124.0,40.0,toluene,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
363,-5.570688761376296,233.017166184,23,7,8,1,2,178.0,40.0,toluene,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
364,-7.987193469799023,299.012474728,29,7,12,1,3,316.0,10.0,toluene,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0
365,-6.2799550179170165,328.00263831599995,30,7,13,2,2,423.0,40.0,toluene,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0
366,-0.7938272734211271,311.97133818799995,25,6,13,2,1,172.0,35.0,toluene,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
367,-5.608615575969882,270.06993002800004,32,7,9,2,2,335.0,40.0,decane,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
368,-8.876726213606053,236.016831836,24,7,9,0,4,45.0,3.0,toluene,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
369,-12.058275625826798,271.01756010800005,27,6,11,1,5,771.0,1.0,toluene,0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,0
370,-11.832688880091535,264.084517472,34,10,8,0,3,1142.0,40.0,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0
371,-2.349447169476822,250.99134536000005,22,6,10,1,2,134.0,40.0,toluene,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
372,-2.6007673412110592,241.006995424,23,5,10,1,3,201.0,6.0,toluene,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
374,-4.398378058988367,174.016437912,18,6,6,0,2,64.0,9.0,toluene,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0
375,-7.9547464969811825,313.98698825199995,27,6,13,2,4,212.0,4.0,toluene,0,0,3,2,0,0,0,0,0,2,0,0,1,1,0,0
376,-4.098734099950306,341.9819028719999,29,7,14,2,2,212.0,40.0,toluene,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
377,-10.276281675056033,283.017560108,28,7,11,1,3,1114.0,40.0,apin,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0
378,4.779093386366159,149.032422324,17,4,5,1,0,3.0,3.0,decane,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
379,-4.839758703341529,237.048466312,27,7,8,1,2,53.0,24.0,apin,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
380,-6.397250809354536,206.079038168,28,8,6,0,2,318.0,40.0,decane,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
381,-13.573587586309298,312.991739284,28,7,13,1,4,185.0,25.0,toluene,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0
382,-5.944978430313866,314.059759268,35,8,11,2,2,424.0,40.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
383,-8.326608663866944,281.00191004400006,26,7,11,1,3,327.0,18.0,toluene,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
385,-2.215253377071132,297.992073632,26,6,12,2,1,247.0,40.0,toluene,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0
386,-5.225384128211978,207.00151612,19,5,8,1,2,56.0,21.0,toluene,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
387,-6.0666013707786615,294.98117460000003,25,7,12,1,2,110.0,13.0,toluene,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
389,-8.343753697758128,312.99173928399995,28,7,13,1,3,345.0,40.0,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
390,-9.167479044505926,222.03756728,25,7,8,0,3,185.0,11.0,toluene,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0
392,-1.7945842364049787,267.022645488,27,7,10,1,2,143.0,22.0,apin,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
393,-8.78716121127684,196.058302724,25,6,7,0,4,422.0,1.0,apin,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
394,-7.657721902687174,134.021523292,15,4,5,0,3,32.0,5.0,toluene,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
395,-9.24973722590296,281.07468106000005,34,9,9,1,2,431.0,40.0,apin,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0
396,-4.829223647921284,297.06959568,35,9,10,1,2,63.0,12.0,apin,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
397,-7.5022270180085835,180.063388104,24,6,6,0,3,471.0,40.0,apin,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
398,-3.4449031652103157,236.016831836,24,7,9,0,3,278.0,15.0,toluene,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0
400,-5.303675312319903,263.10050188400004,35,10,7,1,2,93.0,37.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
401,-5.113905807102628,237.048466312,27,7,8,1,2,147.0,8.0,decane,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
402,-3.3673528059613065,150.016437912,16,4,6,0,2,46.0,11.0,toluene,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
403,-5.819931603559206,270.98117460000003,23,5,12,1,3,387.0,22.0,toluene,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
404,1.8700527494334396,297.992073632,26,6,12,2,2,271.0,15.0,toluene,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0
405,-0.19483373819221758,217.131408088,34,10,4,1,0,14.0,14.0,decane,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
407,-2.6971249639942894,188.068473484,25,8,5,0,1,80.0,40.0,decane,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
408,-8.721748925267532,236.016831836,24,7,9,0,3,238.0,40.0,toluene,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0
409,-7.909128413251363,208.021917216,22,6,8,0,3,209.0,11.0,toluene,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0
410,-11.925869180106254,299.012474728,29,7,12,1,4,292.0,5.0,toluene,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0
411,-7.130449307554117,266.98625998,23,6,11,1,3,139.0,17.0,toluene,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0
414,-6.068305913664149,281.001910044,26,7,11,1,2,103.0,33.0,toluene,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
415,-10.796647904767,314.059759268,35,8,11,2,3,625.0,40.0,decane,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0
416,-7.59378674733329,326.05975926799994,36,9,11,2,2,450.0,40.0,apin,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0
417,-8.375164878968874,210.001181772,20,5,9,0,4,547.0,20.0,toluene,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0
418,-3.2623737283163927,265.006995424,25,7,10,1,2,82.0,15.0,toluene,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
419,-2.5822746168629354,150.016437912,16,4,6,0,2,95.0,23.0,toluene,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
420,-14.028301819226165,315.007389348,30,7,13,1,5,562.0,18.0,toluene,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0
421,-6.846218305221204,235.069201756,29,8,7,1,2,353.0,40.0,apin,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
422,0.5395425268709524,295.976423568,24,6,12,2,0,13.0,13.0,toluene,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0
423,-7.12774781806855,188.032087976,21,7,6,0,2,7.0,1.0,toluene,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
424,-12.412863023456493,296.012809076,28,7,11,2,3,253.0,1.0,toluene,0,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0
425,-3.439549211864186,253.043380932,28,7,9,1,2,172.0,9.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
426,-11.726568361145418,299.01247472800003,29,7,12,1,5,475.0,40.0,toluene,0,0,2,0,0,2,0,0,0,1,0,0,1,1,0,0
427,-6.748235048876476,296.049194584,32,8,10,2,1,120.0,22.0,decane,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
428,-9.075643111781648,281.00191004400006,26,7,11,1,3,261.0,2.0,toluene,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0
429,-0.9697098707336533,327.9662528079999,26,6,14,2,1,269.0,40.0,toluene,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
430,-5.5603117423820585,283.01756010800005,28,7,11,1,3,248.0,27.0,toluene,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
431,-10.445253771058937,312.007723696,29,7,12,2,3,317.0,40.0,toluene,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0
432,-5.08859744147547,265.006995424,25,7,10,1,3,151.0,13.0,toluene,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1
433,-8.252356923155627,248.089602852,33,10,7,0,2,412.0,40.0,apin,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0
434,-6.755162956045654,235.032816248,25,7,8,1,2,299.0,40.0,apin,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
435,3.574978124952774,134.98038675200002,10,2,6,1,1,3.0,3.0,toluene,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
436,-4.928970949680448,188.032087976,21,7,6,0,2,55.0,2.0,toluene,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0
437,-1.8414740204704625,282.98117460000003,24,6,12,1,3,256.0,8.0,toluene,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0
438,-2.1299160612975983,327.9662528079999,26,6,14,2,1,197.0,40.0,toluene,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
439,-5.509687786684589,296.049194584,32,8,10,2,1,378.0,40.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0
440,-9.871316893421133,212.016831836,22,5,9,0,4,576.0,40.0,toluene,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0
442,0.10125822625345456,202.011352532,20,7,7,0,1,3.0,1.0,toluene,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0
443,-4.555548728100894,253.006995424,24,6,10,1,2,107.0,32.0,toluene,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
444,-7.78989646088787,312.991739284,28,7,13,1,3,387.0,14.0,toluene,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0
446,-3.4530555550535342,262.99134536,23,7,10,1,1,16.0,9.0,toluene,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0
447,-8.533522969391056,253.116151948,36,9,7,1,3,614.0,40.0,decane,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
448,-2.9543022112411923,294.98117460000003,25,7,12,1,1,68.0,27.0,toluene,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0
449,-8.78846396605795,282.98117460000003,24,6,12,1,3,156.0,12.0,toluene,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0
450,-8.600823113669078,192.027002596,21,6,7,0,3,133.0,17.0,toluene,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
